N,Lmax,seed_qsk,seed_nqs,schmidt_index,exact_lambda,rbm_lambda,hrbm_lambda
24,20,5678,101,377,2.3850969017153275e-09,3.261465755520396e-09,2.564143362065136e-09
24,20,5678,101,378,2.328212551294026e-09,3.223605177786595e-09,2.517581853414206e-09
24,20,5678,101,379,2.2974410843061035e-09,3.212295517527183e-09,2.501723121939974e-09
24,20,5678,101,380,2.28238456428847e-09,3.2014842938866407e-09,2.424276727584615e-09
24,20,5678,101,381,2.2121060624945815e-09,3.1057834276656026e-09,2.395812223228969e-09
24,20,5678,101,382,2.1441352397568865e-09,3.0414288317138e-09,2.3726921084643418e-09
24,20,5678,101,383,2.133305904976244e-09,3.0313476907812855e-09,2.3483282830412227e-09
24,20,5678,101,384,2.110922987428122e-09,2.988949979679296e-09,2.303750408467407e-09
24,20,5678,101,385,2.0994044513057457e-09,2.9268643142473627e-09,2.2897100811044725e-09
24,20,5678,101,386,2.0888963256348824e-09,2.9226068139242306e-09,2.241053711244586e-09
24,20,5678,101,387,2.061204922916232e-09,2.902832602744317e-09,2.197175414653181e-09
24,20,5678,101,388,2.0544252934364038e-09,2.843587775671868e-09,2.1755622695553886e-09
24,20,5678,101,389,1.9943211451105885e-09,2.8342262543771897e-09,2.150674797440583e-09
24,20,5678,101,390,1.9943203625211325e-09,2.820239544518514e-09,2.1315797190715073e-09
24,20,5678,101,391,1.9502090992944862e-09,2.7293807657996296e-09,2.104289900533815e-09
24,20,5678,101,392,1.924355280621007e-09,2.6912724549790544e-09,2.0859755658106935e-09
24,20,5678,101,393,1.894943676532207e-09,2.685471504160422e-09,2.0318461134265006e-09
24,20,5678,101,394,1.8901459589629425e-09,2.6199147171922573e-09,1.995635501530349e-09
24,20,5678,101,395,1.8335343331847844e-09,2.591762634211134e-09,1.979063568820797e-09
24,20,5678,101,396,1.8188029864336942e-09,2.550912877102336e-09,1.954386270593863e-09
24,20,5678,101,397,1.7834123755515606e-09,2.5129008887256678e-09,1.94261808651521e-09
24,20,5678,101,398,1.7486966509533938e-09,2.453128747247134e-09,1.9238144001070495e-09
24,20,5678,101,399,1.735643315849137e-09,2.4357957771204693e-09,1.9041579381499432e-09
24,20,5678,101,400,1.7086536155657903e-09,2.4282372261076794e-09,1.876685234288168e-09
24,20,5678,101,401,1.705465280756482e-09,2.3806614936137496e-09,1.8373330375482853e-09
24,20,5678,101,402,1.6867193045810974e-09,2.3621637633868085e-09,1.8062364752181958e-09
24,20,5678,101,403,1.6370030065830521e-09,2.3415771576248425e-09,1.7823058118897495e-09
24,20,5678,101,404,1.6331352636011235e-09,2.3067927505874526e-09,1.764459735964024e-09
24,20,5678,101,405,1.621081907824647e-09,2.2865155283606925e-09,1.7384093764792016e-09
24,20,5678,101,406,1.6081491343026882e-09,2.2412064562847327e-09,1.7361749273509736e-09
24,20,5678,101,407,1.5767629496443936e-09,2.216171979535223e-09,1.7207150388566599e-09
24,20,5678,101,408,1.5448692355932858e-09,2.1551125290803343e-09,1.7062046227445262e-09
24,20,5678,101,409,1.541061702743053e-09,2.1238670808424953e-09,1.6856127155323998e-09
24,20,5678,101,410,1.5094397049251693e-09,2.1202208812441104e-09,1.6651268707886085e-09
24,20,5678,101,411,1.4944085307565138e-09,2.103273355833653e-09,1.6458912107046754e-09
24,20,5678,101,412,1.46647272206985e-09,2.043877377489445e-09,1.61747641666115e-09
24,20,5678,101,413,1.4278223650468435e-09,2.0302172248519586e-09,1.5859347112042215e-09
24,20,5678,101,414,1.4115412547029886e-09,2.017957412758e-09,1.5764209351416631e-09
24,20,5678,101,415,1.4031793375959363e-09,1.9812837526166332e-09,1.5667710362739563e-09
24,20,5678,101,416,1.3912372392063628e-09,1.9217789649138096e-09,1.5265588836492745e-09
24,20,5678,101,417,1.372427222591715e-09,1.9038646339196845e-09,1.509445079222532e-09
24,20,5678,101,418,1.3562517458287504e-09,1.8904474932122815e-09,1.4875326667609899e-09
24,20,5678,101,419,1.3499609233872948e-09,1.879572804204335e-09,1.4730130177812382e-09
24,20,5678,101,420,1.2949707306451716e-09,1.8135350921803922e-09,1.4581291054766916e-09
24,20,5678,101,421,1.2908962034402367e-09,1.7864142639697808e-09,1.4511986206508002e-09
24,20,5678,101,422,1.2774324340127308e-09,1.7731473129141205e-09,1.4202924973271702e-09
24,20,5678,101,423,1.2457267696499995e-09,1.757213225526356e-09,1.4051245914365286e-09
24,20,5678,101,424,1.230596477889863e-09,1.7444455270399607e-09,1.3903791423116077e-09
24,20,5678,101,425,1.2272313999592627e-09,1.7242184221238266e-09,1.3593079204997666e-09
24,20,5678,101,426,1.207773591717495e-09,1.7210586389381977e-09,1.342043404850782e-09
24,20,5678,101,427,1.2008990892678847e-09,1.6898495214576075e-09,1.3003427157379273e-09
24,20,5678,101,428,1.176229806545961e-09,1.661550766501707e-09,1.294552486634494e-09
24,20,5678,101,429,1.1654778611393724e-09,1.6445146164641483e-09,1.2760606854336582e-09
24,20,5678,101,430,1.1489979154764326e-09,1.6356282728449124e-09,1.2707950283597174e-09
24,20,5678,101,431,1.1391233244079566e-09,1.5985701558258594e-09,1.2500858281582309e-09
24,20,5678,101,432,1.13177511697289e-09,1.5748547973522419e-09,1.2254216132972193e-09
24,20,5678,101,433,1.0944063210660397e-09,1.5615934856375287e-09,1.2175981378883446e-09
24,20,5678,101,434,1.0870564085530102e-09,1.5596433095418998e-09,1.1956032343781915e-09
24,20,5678,101,435,1.0646075945963442e-09,1.544276950837707e-09,1.180634037949547e-09
24,20,5678,101,436,1.063578926501461e-09,1.5358077428431597e-09,1.1655968889742656e-09
24,20,5678,101,437,1.0309917352508195e-09,1.4906155174712971e-09,1.145513143800096e-09
24,20,5678,101,438,1.0243830776219356e-09,1.4706715563133368e-09,1.1359031006873242e-09
24,20,5678,101,439,1.0194646259030256e-09,1.4495492581440896e-09,1.1231348290589617e-09
24,20,5678,101,440,1.0078746267920824e-09,1.4173266057001893e-09,1.1136973403496452e-09
24,20,5678,101,441,1.00479289973026e-09,1.3968806497863908e-09,1.1005520313423611e-09
24,20,5678,101,442,9.842968596978252e-10,1.3876026660242777e-09,1.0878811216740634e-09
24,20,5678,101,443,9.827751034849569e-10,1.3299756859020062e-09,1.0632858026294153e-09
24,20,5678,101,444,9.447010021250915e-10,1.3283277639943293e-09,1.0416482312944936e-09
24,20,5678,101,445,9.44618173864289e-10,1.2988497716567407e-09,1.0300393148666176e-09
24,20,5678,101,446,9.314929197096005e-10,1.2766098116548978e-09,1.019393651779566e-09
24,20,5678,101,447,9.250167755006281e-10,1.2676435474550526e-09,1.0095217671734594e-09
24,20,5678,101,448,8.955568777817027e-10,1.2648811391109616e-09,9.917835529249755e-10
24,20,5678,101,449,8.71284055467413e-10,1.2454401691760528e-09,9.840523876335052e-10
24,20,5678,101,450,8.626894132423332e-10,1.2397039509968597e-09,9.715779263936405e-10
24,20,5678,101,451,8.56890613369475e-10,1.2298878146057184e-09,9.647699453549312e-10
24,20,5678,101,452,8.539644395709681e-10,1.2004666344324494e-09,9.536352967521313e-10
24,20,5678,101,453,8.340267310245578e-10,1.190420834069221e-09,9.389417974304693e-10
24,20,5678,101,454,8.279414497953391e-10,1.186629491255486e-09,9.186902096450836e-10
24,20,5678,101,455,8.241192876969244e-10,1.15948115221478e-09,9.06124239383628e-10
24,20,5678,101,456,8.09616174763577e-10,1.1512174900166198e-09,9.011368231392316e-10
24,20,5678,101,457,8.095459684582261e-10,1.1460231656661305e-09,8.848930947044399e-10
24,20,5678,101,458,7.964010823758588e-10,1.124231515660683e-09,8.680745504944303e-10
24,20,5678,101,459,7.902137378137482e-10,1.121855194791185e-09,8.6297461263179e-10
24,20,5678,101,460,7.898769066892514e-10,1.1147508483910292e-09,8.576148458681353e-10
24,20,5678,101,461,7.587714067673964e-10,1.1034560976624848e-09,8.484441980870608e-10
24,20,5678,101,462,7.580149475294959e-10,1.093707085844368e-09,8.333178758246574e-10
24,20,5678,101,463,7.393581815885157e-10,1.075846863860143e-09,8.250328980729347e-10
24,20,5678,101,464,7.385259864144266e-10,1.0669445331870921e-09,8.143273618686666e-10
24,20,5678,101,465,7.308282124146825e-10,1.0530075013170214e-09,8.056408881235507e-10
24,20,5678,101,466,7.083035293068244e-10,1.032155183193794e-09,7.930296845124424e-10
24,20,5678,101,467,7.005518658444102e-10,1.014895366837713e-09,7.819432223704939e-10
24,20,5678,101,468,6.870169527441184e-10,1.011270036171171e-09,7.746166365702514e-10
24,20,5678,101,469,6.85690224243423e-10,1.0035641337981631e-09,7.654390492595736e-10
24,20,5678,101,470,6.804423272674819e-10,9.958912055059465e-10,7.485231523660825e-10
24,20,5678,101,471,6.626869907904348e-10,9.842676900053517e-10,7.444950042545473e-10
24,20,5678,101,472,6.617417767383622e-10,9.696485925205306e-10,7.317487389808464e-10
24,20,5678,101,473,6.499576307563367e-10,9.520582773497418e-10,7.186819531434833e-10
24,20,5678,101,474,6.466889508937967e-10,9.514248963265274e-10,7.13522092737746e-10
24,20,5678,101,475,6.270106421440789e-10,9.228493726220521e-10,7.060344326802283e-10
24,20,5678,101,476,6.244844630258652e-10,9.186925678999013e-10,6.997392800871726e-10
24,20,5678,101,477,6.167456647203527e-10,9.097698636129881e-10,6.880537570473849e-10
24,20,5678,101,478,6.054837347959789e-10,9.039463828546932e-10,6.81754911748343e-10
24,20,5678,101,479,6.001287367468558e-10,8.899577305933368e-10,6.75426722881459e-10
24,20,5678,101,480,5.985615297940188e-10,8.805075388904806e-10,6.669119785992733e-10
24,20,5678,101,481,5.977733558183644e-10,8.583829459667035e-10,6.553618200901668e-10
24,20,5678,101,482,5.819831113069773e-10,8.514434618608265e-10,6.503561196597238e-10
24,20,5678,101,483,5.774335659020466e-10,8.330136032736732e-10,6.448540227049897e-10
24,20,5678,101,484,5.769807592526483e-10,8.317216064944184e-10,6.355457316271298e-10
24,20,5678,101,485,5.655575118298586e-10,8.29784989411817e-10,6.213819301128894e-10
24,20,5678,101,486,5.5284487476491e-10,8.13810502526054e-10,6.182933349401861e-10
24,20,5678,101,487,5.507107142546016e-10,7.996641957108002e-10,6.062815256743629e-10
24,20,5678,101,488,5.393111884758525e-10,7.90727349329731e-10,6.020658214615073e-10
24,20,5678,101,489,5.223111436130545e-10,7.814916078873937e-10,5.972158811055753e-10
24,20,5678,101,490,5.206494385260293e-10,7.680180452484529e-10,5.900571918253257e-10
24,20,5678,101,491,5.115937291450105e-10,7.646145046899347e-10,5.849900024936933e-10
24,20,5678,101,492,5.112443527282416e-10,7.597054320541095e-10,5.791954435852737e-10
24,20,5678,101,493,5.06540599409952e-10,7.552476723484311e-10,5.753682281152253e-10
24,20,5678,101,494,5.040502258108581e-10,7.42820683999829e-10,5.669248592710962e-10
24,20,5678,101,495,4.958970562749567e-10,7.297009951455988e-10,5.62547384429024e-10
24,20,5678,101,496,4.884603754067581e-10,7.251242382167875e-10,5.590867423984244e-10
24,20,5678,101,497,4.845855075735215e-10,7.205474446969613e-10,5.453509772991458e-10
24,20,5678,101,498,4.762448983846169e-10,7.188716021396746e-10,5.438728174295753e-10
24,20,5678,101,499,4.670643888850463e-10,7.116056192413798e-10,5.33016895321894e-10
24,20,5678,101,500,4.601859865403631e-10,6.956392180363271e-10,5.279132498911999e-10
24,20,5678,101,501,4.515089156979485e-10,6.808831118821519e-10,5.22702269461432e-10
24,20,5678,101,502,4.5059433320192164e-10,6.756864938200833e-10,5.167942862866493e-10
24,20,5678,101,503,4.4859461689161873e-10,6.724464550115441e-10,5.139540779889675e-10
24,20,5678,101,504,4.3489044153332064e-10,6.637638545311811e-10,5.028423201992611e-10
24,20,5678,101,505,4.327959366182695e-10,6.526016907628808e-10,4.940589820362826e-10
24,20,5678,101,506,4.322998980545811e-10,6.50251874115572e-10,4.92332419155635e-10
24,20,5678,101,507,4.2051120052775627e-10,6.445518566896976e-10,4.840467355314112e-10
24,20,5678,101,508,4.056012400424882e-10,6.38594585754085e-10,4.783264100469957e-10
24,20,5678,101,509,4.050434019743289e-10,6.340003092615498e-10,4.731316332766879e-10
24,20,5678,101,510,4.043271517163361e-10,6.235954140193944e-10,4.702954291956488e-10
24,20,5678,101,511,4.002347919288495e-10,6.095834032572685e-10,4.689354472235893e-10
24,20,5678,101,512,3.981345536309693e-10,5.982606864513101e-10,4.572118617278919e-10
24,20,5678,101,513,3.936309618800408e-10,5.895956454905379e-10,4.5392720221342664e-10
24,20,5678,101,514,3.8660509849377086e-10,5.863255449618194e-10,4.479412588313884e-10
24,20,5678,101,515,3.8172117647405427e-10,5.776255685224038e-10,4.4443471272927367e-10
24,20,5678,101,516,3.808728212494586e-10,5.732063715869871e-10,4.3682654128432485e-10
24,20,5678,101,517,3.787088505737111e-10,5.618922312315815e-10,4.314679467161143e-10
24,20,5678,101,518,3.7793842366577484e-10,5.528054391812834e-10,4.287964030384742e-10
24,20,5678,101,519,3.677551688938891e-10,5.509081685390787e-10,4.2543244250316714e-10
24,20,5678,101,520,3.6180667842892714e-10,5.463631639574702e-10,4.164612058562222e-10
24,20,5678,101,521,3.5553973114434904e-10,5.428871979836094e-10,4.1475935564088733e-10
24,20,5678,101,522,3.5517193110630034e-10,5.278927481452846e-10,4.079138595403942e-10
24,20,5678,101,523,3.4989935300079423e-10,5.256189960896458e-10,4.049000985619387e-10
24,20,5678,101,524,3.479891383730482e-10,5.181521942639255e-10,3.9821442232021986e-10
24,20,5678,101,525,3.385865697689016e-10,5.167091734414412e-10,3.949690046721409e-10
24,20,5678,101,526,3.367803298830909e-10,5.151685280916973e-10,3.925413037872479e-10
24,20,5678,101,527,3.311395707835977e-10,5.084067903979324e-10,3.8916176180934567e-10
24,20,5678,101,528,3.2801135709752363e-10,5.04608083881501e-10,3.824884723960802e-10
24,20,5678,101,529,3.277447613087874e-10,5.028945566728136e-10,3.8088481229459194e-10
24,20,5678,101,530,3.2347535727628156e-10,4.938219463917287e-10,3.7515342514570683e-10
24,20,5678,101,531,3.203378053459567e-10,4.899070056243231e-10,3.7326043943470886e-10
24,20,5678,101,532,3.178935266158179e-10,4.831264507863657e-10,3.660128607599709e-10
24,20,5678,101,533,3.1171516886215364e-10,4.812479715521351e-10,3.6363887882079936e-10
24,20,5678,101,534,3.0493831474098144e-10,4.732764086635759e-10,3.5725693100541093e-10
24,20,5678,101,535,3.0394740891836293e-10,4.683091191804581e-10,3.558290425276755e-10
24,20,5678,101,536,2.960595548680981e-10,4.6288740143095726e-10,3.527860658888129e-10
24,20,5678,101,537,2.928175450902866e-10,4.571677525270494e-10,3.449689085486322e-10
24,20,5678,101,538,2.89623587057807e-10,4.553238050987369e-10,3.438650733972765e-10
24,20,5678,101,539,2.877993002037043e-10,4.50352184728182e-10,3.404734312677941e-10
24,20,5678,101,540,2.862122925888145e-10,4.475298769046522e-10,3.335467806593228e-10
24,20,5678,101,541,2.8141115915096503e-10,4.453336732272322e-10,3.312565153429094e-10
24,20,5678,101,542,2.7615341242337115e-10,4.400589920808849e-10,3.2971776821309535e-10
24,20,5678,101,543,2.744017563737289e-10,4.3858626301688726e-10,3.270974602904698e-10
24,20,5678,101,544,2.712736627898229e-10,4.3297304127223765e-10,3.1921943903046615e-10
24,20,5678,101,545,2.7048709740316616e-10,4.3184227626676655e-10,3.1770567936121264e-10
24,20,5678,101,546,2.6559952792975063e-10,4.208493479469039e-10,3.0918751881801165e-10
24,20,5678,101,547,2.6528936990194317e-10,4.1492060568853047e-10,3.074081484812035e-10
24,20,5678,101,548,2.5926644886809994e-10,4.0712342464983304e-10,3.050345684947158e-10
24,20,5678,101,549,2.5698224120204804e-10,3.9955192902531473e-10,3.0259220495143497e-10
24,20,5678,101,550,2.55779277117279e-10,3.9679452597792795e-10,2.989939626581209e-10
24,20,5678,101,551,2.527782581839262e-10,3.941226112085248e-10,2.9660129592859075e-10
24,20,5678,101,552,2.4807814034159754e-10,3.9132171557806916e-10,2.957788969540652e-10
24,20,5678,101,553,2.448595436107699e-10,3.839801336668281e-10,2.9200048680193833e-10
24,20,5678,101,554,2.4408495309690923e-10,3.8042145647170484e-10,2.8893148981699877e-10
24,20,5678,101,555,2.419625350893004e-10,3.8024359124978893e-10,2.8320971414663123e-10
24,20,5678,101,556,2.393601526307647e-10,3.7907915169607634e-10,2.805163264864405e-10
24,20,5678,101,557,2.335937920980282e-10,3.746799180594564e-10,2.7937703936049857e-10
24,20,5678,101,558,2.3199501279318457e-10,3.7263473786100907e-10,2.7473035072475735e-10
24,20,5678,101,559,2.2845511045668697e-10,3.6781264698807007e-10,2.723090635005404e-10
24,20,5678,101,560,2.266595574010126e-10,3.5996513289568353e-10,2.693298855129874e-10
24,20,5678,101,561,2.2493221829577266e-10,3.5528628468260895e-10,2.637910226108977e-10
24,20,5678,101,562,2.2439394025261161e-10,3.5439510468845907e-10,2.6163282762293547e-10
24,20,5678,101,563,2.2330466153080848e-10,3.5161752826818973e-10,2.592824268730325e-10
24,20,5678,101,564,2.1769234622097538e-10,3.471366404931582e-10,2.555194628063363e-10
24,20,5678,101,565,2.1487746734840207e-10,3.4566659231084745e-10,2.525381180608273e-10
24,20,5678,101,566,2.1452713388640201e-10,3.369900810660852e-10,2.519949761885668e-10
24,20,5678,101,567,2.0945363312052775e-10,3.3330634569547967e-10,2.4621039380912076e-10
24,20,5678,101,568,2.0856590991857282e-10,3.3131023099095147e-10,2.444245325813725e-10
24,20,5678,101,569,2.0515968350028622e-10,3.274923604014794e-10,2.411046066406573e-10
24,20,5678,101,570,2.0493457390852093e-10,3.2674449953946206e-10,2.386607518428955e-10
24,20,5678,101,571,2.0139129622160509e-10,3.181786290841845e-10,2.344971872094427e-10
24,20,5678,101,572,2.0108892304792396e-10,3.1548662839392585e-10,2.3210378743198414e-10
24,20,5678,101,573,1.9757922577216317e-10,3.1049050663528133e-10,2.2942277499677883e-10
24,20,5678,101,574,1.9607462341496804e-10,3.0907646504265626e-10,2.2754827474346203e-10
24,20,5678,101,575,1.958585584386963e-10,3.0323979736646705e-10,2.2661298014883768e-10
24,20,5678,101,576,1.9169587364416937e-10,3.023182744897376e-10,2.2540860218500513e-10
24,20,5678,101,577,1.9148013052666507e-10,2.9899862660279326e-10,2.208706253582942e-10
24,20,5678,101,578,1.868191556158335e-10,2.9805839201244923e-10,2.1958518419949802e-10
24,20,5678,101,579,1.852024165356098e-10,2.93071482065941e-10,2.1743505320104566e-10
24,20,5678,101,580,1.8372847015310545e-10,2.9250098370509044e-10,2.1530046135793705e-10
24,20,5678,101,581,1.808180196116073e-10,2.8349489600016063e-10,2.1270699112115335e-10
24,20,5678,101,582,1.774424133942606e-10,2.826197802593276e-10,2.1088854319114777e-10
24,20,5678,101,583,1.7618862441803565e-10,2.739420238381635e-10,2.0797406267401645e-10
24,20,5678,101,584,1.7564284290433798e-10,2.716978144286347e-10,2.0591090522355387e-10
24,20,5678,101,585,1.7382183625327105e-10,2.703176058749426e-10,2.0452782432607687e-10
24,20,5678,101,586,1.6964229709250852e-10,2.6403599986289085e-10,2.0178674783286443e-10
24,20,5678,101,587,1.6945383675808403e-10,2.6354193085641903e-10,1.9844979692375132e-10
24,20,5678,101,588,1.6700331019258275e-10,2.6092730203234266e-10,1.9653418810949333e-10
24,20,5678,101,589,1.666354797324451e-10,2.592577959627857e-10,1.9376708600295599e-10
24,20,5678,101,590,1.6337517378774238e-10,2.5830705681249275e-10,1.9308838774492953e-10
24,20,5678,101,591,1.6207677405395713e-10,2.575836229554129e-10,1.911260373810386e-10
24,20,5678,101,592,1.6124066549426605e-10,2.5421282475733676e-10,1.8995078394887976e-10
24,20,5678,101,593,1.5947733589249148e-10,2.525874044963896e-10,1.8860811114618632e-10
24,20,5678,101,594,1.569780519574696e-10,2.509768457298673e-10,1.8637642197459588e-10
24,20,5678,101,595,1.546276087277358e-10,2.4717639032049425e-10,1.8483362572595207e-10
24,20,5678,101,596,1.5192028966881795e-10,2.4575198598502855e-10,1.8298409947711542e-10
24,20,5678,101,597,1.5040081812608883e-10,2.424470668321792e-10,1.812222209945855e-10
24,20,5678,101,598,1.5004851708575775e-10,2.412149683324044e-10,1.7861490582563215e-10
24,20,5678,101,599,1.4962783415685193e-10,2.368751139526639e-10,1.769148390740147e-10
24,20,5678,101,600,1.482559232320051e-10,2.3458307221113045e-10,1.7579216542906776e-10
24,20,5678,101,601,1.4413442035966696e-10,2.275390871780502e-10,1.7345126719695558e-10
24,20,5678,101,602,1.4377700365451044e-10,2.2717724153792965e-10,1.7229124181885697e-10
24,20,5678,101,603,1.4130732103877903e-10,2.2314874559878976e-10,1.7111173998957376e-10
24,20,5678,101,604,1.411004028526734e-10,2.2217275801236242e-10,1.6818357629960045e-10
24,20,5678,101,605,1.3748002253346824e-10,2.2197977779255347e-10,1.6618117283395863e-10
24,20,5678,101,606,1.362479922778583e-10,2.204458201845002e-10,1.645065916298345e-10
24,20,5678,101,607,1.3624714099792796e-10,2.201554711191958e-10,1.632762052702939e-10
24,20,5678,101,608,1.3500444532182586e-10,2.173446327933563e-10,1.6185332061299888e-10
24,20,5678,101,609,1.349060426348042e-10,2.155917866589414e-10,1.6010855072276535e-10
24,20,5678,101,610,1.3196176192918132e-10,2.1385286597588565e-10,1.579647581156632e-10
24,20,5678,101,611,1.2998288621106857e-10,2.1236685431242735e-10,1.565592508015695e-10
24,20,5678,101,612,1.28514478520845e-10,2.0937925345986515e-10,1.540215510903838e-10
24,20,5678,101,613,1.2812816733048526e-10,2.0777604924076557e-10,1.531056790534619e-10
24,20,5678,101,614,1.2501577806674883e-10,2.0391458816186617e-10,1.5274830395126367e-10
24,20,5678,101,615,1.2414687939248042e-10,2.0295606203538777e-10,1.5122121293899534e-10
24,20,5678,101,616,1.2282797706993201e-10,2.0030581772127879e-10,1.4958170180695779e-10
24,20,5678,101,617,1.216054694145502e-10,1.9978322532070263e-10,1.4756866117477373e-10
24,20,5678,101,618,1.2094537785307317e-10,1.970072266251445e-10,1.4599055370057597e-10
24,20,5678,101,619,1.207509803628265e-10,1.9547882362437933e-10,1.4487735620383707e-10
24,20,5678,101,620,1.1734340051295362e-10,1.898864745931756e-10,1.423183320586145e-10
24,20,5678,101,621,1.1727863931413153e-10,1.895256152758492e-10,1.4116835019271786e-10
24,20,5678,101,622,1.166953257666068e-10,1.8804030196740002e-10,1.3933909401990526e-10
24,20,5678,101,623,1.1462417010003123e-10,1.864255072542648e-10,1.38968339612151e-10
24,20,5678,101,624,1.1359119142650958e-10,1.8599142329971946e-10,1.377494526307132e-10
24,20,5678,101,625,1.1261897030452084e-10,1.8513393766999797e-10,1.3510600524168095e-10
24,20,5678,101,626,1.1156105583507066e-10,1.815432592841624e-10,1.3423438706616436e-10
24,20,5678,101,627,1.1036287696975234e-10,1.798910492017866e-10,1.3254514573080322e-10
24,20,5678,101,628,1.0981918245372112e-10,1.795240350165489e-10,1.3171010520769198e-10
24,20,5678,101,629,1.0649235134060222e-10,1.7779987761262118e-10,1.3022100986088987e-10
24,20,5678,101,630,1.0470235500819402e-10,1.762784497942369e-10,1.2915298777046002e-10
24,20,5678,101,631,1.039501311093526e-10,1.749106668828976e-10,1.2801132424308348e-10
24,20,5678,101,632,1.0322162927360712e-10,1.7350542018152972e-10,1.2631859276999226e-10
24,20,5678,101,633,1.0265037196599029e-10,1.7131530077407865e-10,1.2578080729638787e-10
24,20,5678,101,634,1.0248399961240525e-10,1.7014259824699893e-10,1.2480450221814492e-10
24,20,5678,101,635,9.977043660232362e-11,1.6993816290268576e-10,1.2238052417515703e-10
24,20,5678,101,636,9.90937791936484e-11,1.6754145973481542e-10,1.218270401293542e-10
24,20,5678,101,637,9.736967598755256e-11,1.6422706411774166e-10,1.2141596339626745e-10
24,20,5678,101,638,9.686985272159937e-11,1.630986363764783e-10,1.1970256433163288e-10
24,20,5678,101,639,9.601450604117163e-11,1.619565441851005e-10,1.186645613933997e-10
24,20,5678,101,640,9.539248133459573e-11,1.592831749600625e-10,1.1694002028478745e-10
24,20,5678,101,641,9.475382815886453e-11,1.584499943262886e-10,1.1665775103998006e-10
24,20,5678,101,642,9.313991959866262e-11,1.5679742989160146e-10,1.1481864597291749e-10
24,20,5678,101,643,9.241549103575688e-11,1.5470492797622667e-10,1.1369019557738971e-10
24,20,5678,101,644,9.186570978139639e-11,1.5112487866429076e-10,1.1300497932962139e-10
24,20,5678,101,645,9.068175076530987e-11,1.503869641149533e-10,1.1111039356856348e-10
24,20,5678,101,646,8.992449249146857e-11,1.4943326544319635e-10,1.097558113688541e-10
24,20,5678,101,647,8.952839491457574e-11,1.4826081935226508e-10,1.0881792096707369e-10
24,20,5678,101,648,8.918870421897994e-11,1.4661388347350235e-10,1.0812017613805926e-10
24,20,5678,101,649,8.793907716181347e-11,1.448824159358907e-10,1.0777172532529618e-10
24,20,5678,101,650,8.721081462261393e-11,1.442504554992297e-10,1.0610213033699742e-10
24,20,5678,101,651,8.69016029402689e-11,1.4358967689135927e-10,1.0459954554310245e-10
24,20,5678,101,652,8.61164305974563e-11,1.4084483891136572e-10,1.0426268880147203e-10
24,20,5678,101,653,8.394410818340942e-11,1.3901993768108427e-10,1.0363320152859367e-10
24,20,5678,101,654,8.321011516973997e-11,1.3856692139752986e-10,1.0121289042226197e-10
24,20,5678,101,655,8.279195669959636e-11,1.382895468047377e-10,1.0025988213184029e-10
24,20,5678,101,656,8.179676143338837e-11,1.371639173551571e-10,9.931864500582977e-11
24,20,5678,101,657,8.093095771094053e-11,1.3623035812581646e-10,9.879573923803186e-11
24,20,5678,101,658,7.964263547158236e-11,1.345131841146385e-10,9.786262125843656e-11
24,20,5678,101,659,7.898203628565797e-11,1.3364162290114675e-10,9.641552832987829e-11
24,20,5678,101,660,7.876627021291762e-11,1.3205789421616586e-10,9.59141964820546e-11
24,20,5678,101,661,7.829381590228465e-11,1.3166362247605976e-10,9.466307770026524e-11
24,20,5678,101,662,7.784736461526623e-11,1.298600596905026e-10,9.419566865611942e-11
24,20,5678,101,663,7.583500673053346e-11,1.2951134565072727e-10,9.330638472065842e-11
24,20,5678,101,664,7.500884748777261e-11,1.2765385816844637e-10,9.230621228653809e-11
24,20,5678,101,665,7.413894136429094e-11,1.2647317330132186e-10,9.126155077511985e-11
24,20,5678,101,666,7.260191259336966e-11,1.2500888416456677e-10,9.062566796459001e-11
24,20,5678,101,667,7.212373096988708e-11,1.234878978916368e-10,8.971039439885664e-11
24,20,5678,101,668,7.146834672012e-11,1.2226969345358302e-10,8.922037765827245e-11
24,20,5678,101,669,7.10783858479047e-11,1.213143082500947e-10,8.832874191824588e-11
24,20,5678,101,670,7.098247439094093e-11,1.20258128018157e-10,8.741517434078266e-11
24,20,5678,101,671,6.999479297598727e-11,1.1894010585941603e-10,8.618569421494632e-11
24,20,5678,101,672,6.937247386891814e-11,1.1818981669656888e-10,8.55652224199816e-11
24,20,5678,101,673,6.899465990893169e-11,1.1570718005597452e-10,8.459381176723304e-11
24,20,5678,101,674,6.853346555007565e-11,1.1524189267357339e-10,8.424425303398113e-11
24,20,5678,101,675,6.786027370733381e-11,1.1362857892833778e-10,8.267349289899534e-11
24,20,5678,101,676,6.735930446407478e-11,1.1249536986382149e-10,8.185736026560323e-11
24,20,5678,101,677,6.685738838866673e-11,1.1111817501875262e-10,8.121694306602808e-11
24,20,5678,101,678,6.641566411656782e-11,1.1043673288749853e-10,8.022163628679805e-11
24,20,5678,101,679,6.602908556904583e-11,1.0981473530553368e-10,7.968225004335492e-11
24,20,5678,101,680,6.504859242992132e-11,1.0934812806535702e-10,7.847643008628663e-11
24,20,5678,101,681,6.288093532059682e-11,1.0821480524145699e-10,7.808672978560355e-11
24,20,5678,101,682,6.260602930808887e-11,1.0644582009353585e-10,7.740343367508258e-11
24,20,5678,101,683,6.169672379703887e-11,1.0495789876888751e-10,7.634420930145973e-11
